"","location_id","latitude","longitude","specie_id","specie_name","location_name","trait_id","trait_name","methodology_id","methodology_name","value"
"559",85,24.25,-110.3333333,1224,"Pocillopora damicornis","La Paz Bay",128,"Symbiodinium clade",51,"DGGE","B"
"560",85,24.25,-110.3333333,1224,"Pocillopora damicornis","La Paz Bay",128,"Symbiodinium clade",51,"DGGE","C"
"561",85,24.25,-110.3333333,1237,"Pocillopora verrucosa","La Paz Bay",128,"Symbiodinium clade",51,"DGGE","D"
"562",86,-23.44412778,151.9160528,160,"Acropora secale","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"563",86,-23.44412778,151.9160528,1390,"Seriatopora hystrix","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"564",86,-23.44412778,151.9160528,1224,"Pocillopora damicornis","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"565",86,-23.44412778,151.9160528,1390,"Seriatopora hystrix","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"566",86,-23.44412778,151.9160528,180,"Acropora tenuis","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"567",86,-23.44412778,151.9160528,1224,"Pocillopora damicornis","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"568",86,-23.44412778,151.9160528,1224,"Pocillopora damicornis","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"569",86,-23.44412778,151.9160528,123,"Isopora palifera","Heron Island",128,"Symbiodinium clade",51,"DGGE","D"
"570",86,-23.44412778,151.9160528,1447,"Symphyllia radians","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"571",86,-23.44412778,151.9160528,180,"Acropora tenuis","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"572",86,-23.44412778,151.9160528,1390,"Seriatopora hystrix","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"573",86,-23.44412778,151.9160528,1441,"Stylophora pistillata","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"574",86,-23.44412778,151.9160528,1390,"Seriatopora hystrix","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"575",86,-23.44412778,151.9160528,180,"Acropora tenuis","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"576",86,-23.44412778,151.9160528,160,"Acropora secale","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"577",86,-23.44412778,151.9160528,1390,"Seriatopora hystrix","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"578",86,-23.44412778,151.9160528,1390,"Seriatopora hystrix","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"579",86,-23.44412778,151.9160528,1390,"Seriatopora hystrix","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"580",86,-23.44412778,151.9160528,1390,"Seriatopora hystrix","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"581",86,-23.44412778,151.9160528,1441,"Stylophora pistillata","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"582",86,-23.44412778,151.9160528,1005,"Montipora digitata","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"583",86,-23.44412778,151.9160528,123,"Isopora palifera","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"584",86,-23.44412778,151.9160528,1281,"Porites cylindrica","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"585",86,-23.44412778,151.9160528,119,"Acropora intermedia","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"586",86,-23.44412778,151.9160528,1005,"Montipora digitata","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"587",86,-23.44412778,151.9160528,1441,"Stylophora pistillata","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"588",86,-23.44412778,151.9160528,794,"Coelastrea aspera","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"589",86,-23.44412778,151.9160528,1441,"Stylophora pistillata","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"590",86,-23.44412778,151.9160528,1441,"Stylophora pistillata","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"591",86,-23.44412778,151.9160528,965,"Merulina ampliata","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"592",86,-23.44412778,151.9160528,1224,"Pocillopora damicornis","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"593",86,-23.44412778,151.9160528,1390,"Seriatopora hystrix","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"594",86,-23.44412778,151.9160528,1281,"Porites cylindrica","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"595",86,-23.44412778,151.9160528,1390,"Seriatopora hystrix","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"596",86,-23.44412778,151.9160528,594,"Echinophyllia aspera","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"597",86,-23.44412778,151.9160528,119,"Acropora intermedia","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"598",86,-23.44412778,151.9160528,1441,"Stylophora pistillata","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"599",86,-23.44412778,151.9160528,740,"Fungia fungites","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"600",86,-23.44412778,151.9160528,116,"Acropora nasuta","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"601",86,-23.44412778,151.9160528,1441,"Stylophora pistillata","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"602",86,-23.44412778,151.9160528,123,"Isopora palifera","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"603",86,-23.44412778,151.9160528,1441,"Stylophora pistillata","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"604",86,-23.44412778,151.9160528,1441,"Stylophora pistillata","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"605",86,-23.44412778,151.9160528,1441,"Stylophora pistillata","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"606",86,-23.44412778,151.9160528,1224,"Pocillopora damicornis","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"607",86,-23.44412778,151.9160528,523,"Cyphastrea serailia","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"608",86,-23.44412778,151.9160528,1224,"Pocillopora damicornis","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"609",86,-23.44412778,151.9160528,1224,"Pocillopora damicornis","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"610",86,-23.44412778,151.9160528,1281,"Porites cylindrica","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"611",86,-23.44412778,151.9160528,1441,"Stylophora pistillata","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"612",86,-23.44412778,151.9160528,1005,"Montipora digitata","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"613",86,-23.44412778,151.9160528,1441,"Stylophora pistillata","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"614",86,-23.44412778,151.9160528,1390,"Seriatopora hystrix","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"615",86,-23.44412778,151.9160528,123,"Isopora palifera","Heron Island",128,"Symbiodinium clade",51,"DGGE","D"
"616",86,-23.44412778,151.9160528,1441,"Stylophora pistillata","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"617",86,-23.44412778,151.9160528,1224,"Pocillopora damicornis","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"618",86,-23.44412778,151.9160528,1390,"Seriatopora hystrix","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"619",86,-23.44412778,151.9160528,1441,"Stylophora pistillata","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"620",86,-23.44412778,151.9160528,1441,"Stylophora pistillata","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"621",86,-23.44412778,151.9160528,123,"Isopora palifera","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"622",86,-23.44412778,151.9160528,799,"Goniastrea favulus","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"623",86,-23.44412778,151.9160528,1441,"Stylophora pistillata","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"624",86,-23.44412778,151.9160528,1441,"Stylophora pistillata","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"625",86,-23.44412778,151.9160528,123,"Isopora palifera","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"626",86,-23.44412778,151.9160528,1224,"Pocillopora damicornis","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"627",86,-23.44412778,151.9160528,1441,"Stylophora pistillata","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"628",86,-23.44412778,151.9160528,1390,"Seriatopora hystrix","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"629",86,-23.44412778,151.9160528,670,"Favites abdita","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"630",86,-23.44412778,151.9160528,1390,"Seriatopora hystrix","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"631",86,-23.44412778,151.9160528,1441,"Stylophora pistillata","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"632",86,-23.44412778,151.9160528,1224,"Pocillopora damicornis","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"633",86,-23.44412778,151.9160528,1441,"Stylophora pistillata","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"634",86,-23.44412778,151.9160528,523,"Cyphastrea serailia","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"635",86,-23.44412778,151.9160528,1441,"Stylophora pistillata","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"636",86,-23.44412778,151.9160528,1390,"Seriatopora hystrix","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"637",86,-23.44412778,151.9160528,799,"Goniastrea favulus","Heron Island",128,"Symbiodinium clade",51,"DGGE","D"
"638",86,-23.44412778,151.9160528,1337,"Psammocora contigua","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"639",86,-23.44412778,151.9160528,1441,"Stylophora pistillata","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"640",86,-23.44412778,151.9160528,799,"Goniastrea favulus","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"641",86,-23.44412778,151.9160528,1441,"Stylophora pistillata","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"642",86,-23.44412778,151.9160528,1441,"Stylophora pistillata","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"643",86,-23.44412778,151.9160528,1441,"Stylophora pistillata","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"644",86,-23.44412778,151.9160528,1224,"Pocillopora damicornis","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"645",86,-23.44412778,151.9160528,1441,"Stylophora pistillata","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"646",86,-23.44412778,151.9160528,1441,"Stylophora pistillata","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"647",86,-23.44412778,151.9160528,1390,"Seriatopora hystrix","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"648",86,-23.44412778,151.9160528,1441,"Stylophora pistillata","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"649",86,-23.44412778,151.9160528,1441,"Stylophora pistillata","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"650",86,-23.44412778,151.9160528,1163,"Pavona varians","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"651",86,-23.44412778,151.9160528,1441,"Stylophora pistillata","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"652",86,-23.44412778,151.9160528,925,"Lobophyllia corymbosa","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"653",86,-23.44412778,151.9160528,1441,"Stylophora pistillata","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"654",86,-23.44412778,151.9160528,925,"Lobophyllia corymbosa","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"655",86,-23.44412778,151.9160528,855,"Hydnophora microconos","Heron Island",128,"Symbiodinium clade",51,"DGGE","D"
"656",86,-23.44412778,151.9160528,799,"Goniastrea favulus","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"657",86,-23.44412778,151.9160528,925,"Lobophyllia corymbosa","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"658",86,-23.44412778,151.9160528,109,"Acropora millepora","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"659",86,-23.44412778,151.9160528,109,"Acropora millepora","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"660",86,-23.44412778,151.9160528,925,"Lobophyllia corymbosa","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"661",86,-23.44412778,151.9160528,24,"Acropora aspera","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"662",86,-23.44412778,151.9160528,925,"Lobophyllia corymbosa","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"663",86,-23.44412778,151.9160528,1224,"Pocillopora damicornis","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"664",86,-23.44412778,151.9160528,1441,"Stylophora pistillata","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"665",86,-23.44412778,151.9160528,1224,"Pocillopora damicornis","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"666",86,-23.44412778,151.9160528,670,"Favites abdita","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"667",86,-23.44412778,151.9160528,1005,"Montipora digitata","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"668",86,-23.44412778,151.9160528,1224,"Pocillopora damicornis","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"669",86,-23.44412778,151.9160528,1224,"Pocillopora damicornis","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"670",86,-23.44412778,151.9160528,799,"Goniastrea favulus","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"671",86,-23.44412778,151.9160528,1281,"Porites cylindrica","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"672",86,-23.44412778,151.9160528,925,"Lobophyllia corymbosa","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"673",86,-23.44412778,151.9160528,1224,"Pocillopora damicornis","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"674",86,-23.44412778,151.9160528,1441,"Stylophora pistillata","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"675",86,-23.44412778,151.9160528,1224,"Pocillopora damicornis","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"676",86,-23.44412778,151.9160528,1390,"Seriatopora hystrix","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"677",86,-23.44412778,151.9160528,1281,"Porites cylindrica","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"678",86,-23.44412778,151.9160528,925,"Lobophyllia corymbosa","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"679",86,-23.44412778,151.9160528,1441,"Stylophora pistillata","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"680",86,-23.44412778,151.9160528,978,"Orbicella faveolata","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"681",86,-23.44412778,151.9160528,1281,"Porites cylindrica","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"682",86,-23.44412778,151.9160528,1441,"Stylophora pistillata","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"683",86,-23.44412778,151.9160528,116,"Acropora nasuta","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"684",86,-23.44412778,151.9160528,1390,"Seriatopora hystrix","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"685",86,-23.44412778,151.9160528,1390,"Seriatopora hystrix","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"686",86,-23.44412778,151.9160528,925,"Lobophyllia corymbosa","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"687",86,-23.44412778,151.9160528,1441,"Stylophora pistillata","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"688",86,-23.44412778,151.9160528,1441,"Stylophora pistillata","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"689",86,-23.44412778,151.9160528,1390,"Seriatopora hystrix","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"690",86,-23.44412778,151.9160528,1224,"Pocillopora damicornis","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"691",86,-23.44412778,151.9160528,1441,"Stylophora pistillata","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"692",86,-23.44412778,151.9160528,1441,"Stylophora pistillata","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"693",86,-23.44412778,151.9160528,670,"Favites abdita","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"694",86,-23.44412778,151.9160528,799,"Goniastrea favulus","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"695",86,-23.44412778,151.9160528,1441,"Stylophora pistillata","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"696",86,-23.44412778,151.9160528,1441,"Stylophora pistillata","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"697",86,-23.44412778,151.9160528,1005,"Montipora digitata","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"698",86,-23.44412778,151.9160528,1005,"Montipora digitata","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"699",86,-23.44412778,151.9160528,1441,"Stylophora pistillata","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"700",86,-23.44412778,151.9160528,1441,"Stylophora pistillata","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"701",86,-23.44412778,151.9160528,782,"Galaxea astreata","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"702",86,-23.44412778,151.9160528,1390,"Seriatopora hystrix","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"703",86,-23.44412778,151.9160528,1441,"Stylophora pistillata","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"704",86,-23.44412778,151.9160528,109,"Acropora millepora","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"705",86,-23.44412778,151.9160528,925,"Lobophyllia corymbosa","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"706",86,-23.44412778,151.9160528,1441,"Stylophora pistillata","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"707",86,-23.44412778,151.9160528,1337,"Psammocora contigua","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"708",86,-23.44412778,151.9160528,46,"Acropora cytherea","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"709",86,-23.44412778,151.9160528,1199,"Platygyra daedalea","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"710",86,-23.44412778,151.9160528,784,"Galaxea fascicularis","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"711",86,-23.44412778,151.9160528,1224,"Pocillopora damicornis","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"712",86,-23.44412778,151.9160528,1224,"Pocillopora damicornis","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"713",86,-23.44412778,151.9160528,925,"Lobophyllia corymbosa","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"714",86,-23.44412778,151.9160528,1441,"Stylophora pistillata","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"715",86,-23.44412778,151.9160528,1390,"Seriatopora hystrix","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"716",86,-23.44412778,151.9160528,795,"Paragoniastrea australensis","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"717",86,-23.44412778,151.9160528,1441,"Stylophora pistillata","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"718",86,-23.44412778,151.9160528,1441,"Stylophora pistillata","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"719",86,-23.44412778,151.9160528,1441,"Stylophora pistillata","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"720",86,-23.44412778,151.9160528,1320,"Porites rus","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"721",86,-23.44412778,151.9160528,1390,"Seriatopora hystrix","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"722",86,-23.44412778,151.9160528,123,"Isopora palifera","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"723",86,-23.44412778,151.9160528,1441,"Stylophora pistillata","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"724",86,-23.44412778,151.9160528,1390,"Seriatopora hystrix","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"725",86,-23.44412778,151.9160528,1163,"Pavona varians","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"726",86,-23.44412778,151.9160528,123,"Isopora palifera","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"727",86,-23.44412778,151.9160528,1441,"Stylophora pistillata","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"728",86,-23.44412778,151.9160528,80,"Acropora hyacinthus","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"729",86,-23.44412778,151.9160528,1441,"Stylophora pistillata","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"730",86,-23.44412778,151.9160528,109,"Acropora millepora","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"731",86,-23.44412778,151.9160528,670,"Favites abdita","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"732",86,-23.44412778,151.9160528,984,"Favites valenciennesi","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"733",86,-23.44412778,151.9160528,1441,"Stylophora pistillata","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"734",86,-23.44412778,151.9160528,1441,"Stylophora pistillata","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"735",86,-23.44412778,151.9160528,1441,"Stylophora pistillata","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"736",86,-23.44412778,151.9160528,1441,"Stylophora pistillata","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"737",86,-23.44412778,151.9160528,1224,"Pocillopora damicornis","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"738",86,-23.44412778,151.9160528,670,"Favites abdita","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"739",86,-23.44412778,151.9160528,1441,"Stylophora pistillata","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"740",86,-23.44412778,151.9160528,1224,"Pocillopora damicornis","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"741",86,-23.44412778,151.9160528,1441,"Stylophora pistillata","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"742",86,-23.44412778,151.9160528,1224,"Pocillopora damicornis","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"743",86,-23.44412778,151.9160528,79,"Acropora humilis","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"744",86,-23.44412778,151.9160528,925,"Lobophyllia corymbosa","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"745",86,-23.44412778,151.9160528,1441,"Stylophora pistillata","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"746",86,-23.44412778,151.9160528,795,"Paragoniastrea australensis","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"747",86,-23.44412778,151.9160528,670,"Favites abdita","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"748",86,-23.44412778,151.9160528,109,"Acropora millepora","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"749",86,-23.44412778,151.9160528,467,"Coscinaraea columna","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"750",86,-23.44412778,151.9160528,467,"Coscinaraea columna","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"751",86,-23.44412778,151.9160528,1441,"Stylophora pistillata","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"752",86,-23.44412778,151.9160528,1390,"Seriatopora hystrix","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"753",86,-23.44412778,151.9160528,1441,"Stylophora pistillata","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"754",86,-23.44412778,151.9160528,1005,"Montipora digitata","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"755",86,-23.44412778,151.9160528,1224,"Pocillopora damicornis","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"756",86,-23.44412778,151.9160528,1390,"Seriatopora hystrix","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"757",86,-23.44412778,151.9160528,1441,"Stylophora pistillata","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"758",86,-23.44412778,151.9160528,123,"Isopora palifera","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"759",86,-23.44412778,151.9160528,965,"Merulina ampliata","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"760",86,-23.44412778,151.9160528,594,"Echinophyllia aspera","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"761",86,-23.44412778,151.9160528,1281,"Porites cylindrica","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"762",86,-23.44412778,151.9160528,925,"Lobophyllia corymbosa","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"763",86,-23.44412778,151.9160528,611,"Echinopora lamellosa","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"764",86,-23.44412778,151.9160528,1390,"Seriatopora hystrix","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"765",86,-23.44412778,151.9160528,123,"Isopora palifera","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"766",86,-23.44412778,151.9160528,1441,"Stylophora pistillata","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"767",86,-23.44412778,151.9160528,271,"Astreopora myriophthalma","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"768",86,-23.44412778,151.9160528,24,"Acropora aspera","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"769",86,-23.44412778,151.9160528,1441,"Stylophora pistillata","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"770",86,-23.44412778,151.9160528,36,"Acropora cerealis","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"771",86,-23.44412778,151.9160528,925,"Lobophyllia corymbosa","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"772",86,-23.44412778,151.9160528,670,"Favites abdita","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"773",86,-23.44412778,151.9160528,1441,"Stylophora pistillata","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"774",86,-23.44412778,151.9160528,123,"Isopora palifera","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"775",86,-23.44412778,151.9160528,670,"Favites abdita","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"776",86,-23.44412778,151.9160528,1441,"Stylophora pistillata","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"777",86,-23.44412778,151.9160528,670,"Favites abdita","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"778",86,-23.44412778,151.9160528,123,"Isopora palifera","Heron Island",128,"Symbiodinium clade",51,"DGGE","D"
"779",86,-23.44412778,151.9160528,799,"Goniastrea favulus","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"780",86,-23.44412778,151.9160528,1390,"Seriatopora hystrix","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"781",86,-23.44412778,151.9160528,925,"Lobophyllia corymbosa","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"782",86,-23.44412778,151.9160528,1441,"Stylophora pistillata","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"783",86,-23.44412778,151.9160528,1390,"Seriatopora hystrix","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"784",86,-23.44412778,151.9160528,1390,"Seriatopora hystrix","Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
